,herb,target
0,775,2368
1,161,450
2,482,4228
3,37,4869
4,656,3527
5,998,4394
6,1192,1741
7,1203,4279
8,757,685
9,964,4705
10,1257,4262
11,983,3872
12,692,4570
13,1164,298
14,40,1309
15,1470,1351
16,1480,1886
17,55,891
18,1041,959
19,295,2442
20,190,4791
21,934,4500
22,470,4878
23,989,1467
24,915,2272
25,1151,845
26,1412,1538
27,572,1367
28,1096,2735
29,1133,3987
30,1062,5180
31,986,74
32,533,2376
33,1341,1661
34,778,1000
35,1393,290
36,1366,4639
37,918,1011
38,130,2918
39,517,669
40,823,256
41,1018,4605
42,330,1874
43,842,551
44,1015,791
45,524,3167
46,823,2864
47,958,5059
48,1270,3146
49,624,2202
50,1046,324
51,1157,2045
52,162,1283
53,1496,1230
54,1496,2744
55,1485,269
56,1155,2477
57,970,4234
58,1053,3735
59,560,4209
60,580,807
61,314,2941
62,287,1168
63,65,1543
64,1303,2106
65,836,3209
66,493,559
67,1281,2956
68,1224,1735
69,1455,4962
70,761,610
71,662,4511
72,508,2029
73,454,494
74,466,339
75,676,2989
76,481,1843
77,601,2700
78,302,5169
79,839,200
80,1338,2902
81,624,530
82,252,1722
83,1097,4241
84,520,2694
85,1271,81
86,690,3566
87,1243,759
88,1067,118
89,117,210
90,1404,1635
91,297,648
92,23,5129
93,1050,397
94,1311,3504
95,175,4305
96,477,1027
97,10,4009
98,558,1640
99,344,2197
100,1430,5076
101,1226,2064
102,363,1033
103,979,1881
104,847,339
105,829,4328
106,875,3570
107,467,484
108,701,41
109,892,929
110,564,1172
111,26,4338
112,395,2715
113,536,4819
114,1465,50
115,190,4305
116,1345,4447
117,192,2947
118,730,4274
119,841,2802
120,1156,4613
121,700,179
122,385,528
123,854,2321
124,315,1638
125,1126,518
126,790,3884
127,978,283
128,1053,2524
129,1213,3991
130,1453,660
131,947,3255
132,1441,4161
133,1063,4135
134,214,469
135,204,1657
136,142,3462
137,421,3269
138,931,2600
139,1248,506
140,806,4957
141,1176,248
142,511,2740
143,1006,1384
144,1115,3947
145,1144,280
146,697,3103
147,1330,4073
148,1105,2319
149,532,1720
150,1302,4531
151,563,2626
152,1131,1119
153,191,4051
154,1027,78
155,6,5032
156,1017,2993
157,1008,4041
158,831,900
159,423,924
160,575,3012
161,636,2986
162,1019,564
163,814,961
164,732,2063
165,891,4151
166,1053,5127
167,1147,231
168,69,2776
169,118,2468
170,947,728
171,962,758
172,1420,659
173,1393,4344
174,910,3588
175,708,1709
176,50,158
177,1185,5156
178,1242,4349
179,399,5078
180,389,4872
181,142,1808
182,1243,1059
183,875,3623
184,261,3329
185,751,2602
186,227,513
187,898,730
188,812,1204
189,1035,889
190,802,5054
191,1238,1801
192,1139,3631
193,644,3524
194,1317,193
195,171,1553
196,437,3533
197,1427,4256
198,530,84
199,1046,1107
200,1484,2309
201,372,3770
202,127,3292
203,1299,3429
204,1063,156
205,6,2534
206,831,2216
207,1173,1546
208,244,3851
209,1007,4798
210,90,509
211,598,2463
212,1276,527
213,1133,2030
214,1406,4841
215,1208,164
216,1208,4241
217,433,707
218,243,2593
219,803,3880
220,1291,4219
221,846,3176
222,1146,1417
223,50,4064
224,333,3448
225,14,534
226,38,5139
227,545,764
228,1467,2040
229,997,3317
230,1110,3289
231,1425,5045
232,281,2630
233,511,2965
234,176,4363
235,221,2821
236,947,2812
237,433,695
238,226,3295
239,148,2397
240,1178,3525
241,1242,2863
242,553,2423
243,481,4500
244,98,301
245,490,4550
246,474,1594
247,1217,3892
248,302,3843
249,644,2598
250,797,2394
251,360,3600
252,18,2248
253,271,3480
254,111,1032
255,1426,2753
256,85,4821
257,642,578
258,736,3714
259,156,2710
260,548,3621
261,696,1421
262,231,4335
263,106,2552
264,1406,1301
265,375,3134
266,33,3390
267,777,3543
268,476,2607
269,596,3958
270,461,1262
271,702,2161
272,319,121
273,1308,909
274,1212,3118
275,319,903
276,1089,1380
277,1193,1753
278,1280,1138
279,577,2144
280,257,3407
281,437,4144
282,755,4955
283,757,4481
284,539,1563
285,710,1945
286,914,2614
287,329,610
288,827,368
289,283,179
290,1044,4092
291,916,3242
292,279,3651
293,249,4922
294,1231,3789
295,84,4931
296,249,4643
297,8,211
298,360,241
299,1291,4799
300,547,3587
301,944,4754
302,1271,4459
303,1201,3685
304,703,4741
305,890,2289
306,1253,4959
307,346,4389
308,1026,4883
309,163,782
310,286,1195
311,554,543
312,720,2746
313,315,5076
314,1320,544
315,381,4887
316,1297,659
317,1041,2884
318,247,1178
319,383,2933
320,1094,1972
321,282,1002
322,1399,4051
323,533,3137
324,323,4800
325,281,1579
326,416,3098
327,1017,4456
328,1420,173
329,1192,108
330,368,1059
331,334,755
332,246,4121
333,444,4409
334,1002,3855
335,1401,3021
336,471,1564
337,1098,100
338,697,1979
339,1321,4273
340,1006,1190
341,769,593
342,483,4204
343,631,714
344,368,1456
345,24,3464
346,534,5018
347,1073,43
348,63,3754
349,64,3295
350,377,3435
351,163,3050
352,502,2512
353,613,2059
354,504,4517
355,408,1608
356,1013,980
357,1462,2208
358,432,2939
359,119,2059
360,1243,3818
361,123,2967
362,694,4848
363,1049,295
364,695,4781
365,1244,1489
366,874,4048
367,1341,1283
368,597,4535
369,769,1354
370,643,4153
371,1019,5027
372,67,281
373,1168,2896
374,517,1330
375,912,286
376,587,3658
377,993,481
378,206,870
379,869,4358
380,146,3251
381,82,3808
382,402,2693
383,529,1401
384,398,3371
385,665,1953
386,86,486
387,1330,3375
388,638,1337
389,884,2617
390,1224,3991
391,1290,427
392,385,2021
393,1031,2507
394,715,4784
395,44,2963
396,1101,4623
397,620,4085
398,1194,3013
399,360,2528
400,1092,772
401,312,3788
402,236,3659
403,239,1283
404,1022,828
405,165,4167
406,38,3874
407,159,1557
408,1085,1664
409,652,770
410,1312,2105
411,1006,1549
412,537,679
413,3,2949
414,700,2780
415,452,3100
416,809,1362
417,406,1840
418,346,2505
419,399,4175
420,1298,2613
421,234,763
422,1022,5118
423,1148,1599
424,557,3362
425,700,2069
426,756,3790
427,1294,784
428,42,2062
429,121,4075
430,97,3305
431,217,528
432,66,1783
433,812,1823
434,1037,2387
435,1114,3093
436,579,1191
437,549,3957
438,458,4299
439,1151,2
440,1031,212
441,303,3586
442,259,2768
443,1142,4915
444,588,3459
445,107,2704
446,827,1880
447,1062,3241
448,500,2314
449,574,4875
450,1408,3099
451,491,2906
452,599,4621
453,575,2487
454,171,1891
455,594,460
456,1394,3380
457,891,3301
458,1206,1245
459,1159,4009
460,716,1347
461,425,1897
462,122,4104
463,499,518
464,31,1651
465,968,4700
466,433,4658
467,945,2665
468,347,3067
469,417,5008
470,643,4468
471,918,2208
472,289,2950
473,571,1549
474,39,5205
475,1032,1809
476,440,434
477,273,4101
478,1270,3308
479,1092,2246
480,1437,5085
481,1261,319
482,1139,4950
483,155,1850
484,499,3067
485,1287,2727
486,643,145
487,27,349
488,314,3781
489,1257,1670
490,142,2481
491,1211,2898
492,393,5053
493,1112,4704
494,116,2993
495,179,4536
496,602,932
497,744,4251
498,1252,4512
499,440,1892
500,189,4759
501,1441,3795
502,398,1386
503,1427,570
504,452,3145
505,1121,4643
506,1227,5089
507,1183,2144
508,931,3600
509,1040,4465
510,1292,474
511,992,2184
512,960,4184
513,1011,3398
514,358,766
515,1309,2687
516,1171,1098
517,1293,2889
518,1441,598
519,1418,2098
520,980,1329
521,1385,2087
522,335,2330
523,1089,3919
524,823,3497
525,218,1761
526,1190,2121
527,1196,958
528,71,3443
529,827,3649
530,1154,4066
531,360,3501
532,820,4019
533,1200,3272
534,427,1229
535,219,5162
536,723,1419
537,835,2791
538,824,2963
539,250,4150
540,521,3443
541,370,2379
542,944,4996
543,1211,2558
544,1084,3508
545,1373,4088
546,524,2516
547,302,1150
548,55,1906
549,835,618
550,1358,2015
551,481,4512
552,1417,2764
553,1238,916
554,4,2879
555,700,1465
556,719,1253
557,1283,259
558,1,4306
559,1267,4973
560,419,4701
561,1353,424
562,952,784
563,1237,230
564,279,1141
565,122,197
566,820,803
567,115,410
568,447,3236
569,67,2523
570,192,4224
571,1353,3956
572,788,965
573,510,1987
574,701,4388
575,1279,4112
576,507,4947
577,1198,1999
578,669,3095
579,1170,4967
580,107,3852
581,620,1976
582,527,4580
583,66,1983
584,994,1201
585,81,3652
586,412,1582
587,420,1684
588,113,4099
589,989,3416
590,502,4313
591,531,3350
592,589,3935
593,1327,4396
594,1261,4196
595,495,2166
596,1400,881
597,877,196
598,609,2437
599,1151,4939
600,1251,1085
601,891,3184
602,952,3811
603,186,4902
604,1169,4448
605,57,1383
606,132,5218
607,582,1658
608,1382,733
609,1365,3694
610,491,4283
611,733,1576
612,312,1306
613,219,3078
614,180,337
615,482,2988
616,1222,4982
617,107,192
618,116,2711
619,517,4892
620,126,816
621,1354,3497
622,1356,3231
623,909,865
624,187,4729
625,1430,698
626,453,2476
627,205,469
628,154,3411
629,483,1161
630,1034,3717
631,1159,2525
